id	name	type	population
8600000US33127	33127 ZIP Code	zip_code	30131
8600000US63146	63146 ZIP Code	zip_code	30127
8600000US55347	55347 ZIP Code	zip_code	30126
8600000US29301	29301 ZIP Code	zip_code	30123
1600000US4972280	"Springville, UT"	place	30113
1600000US1276075	"Westchester, FL"	place	30113
8600000US72703	72703 ZIP Code	zip_code	30112
8600000US60714	60714 ZIP Code	zip_code	30111
8600000US29406	29406 ZIP Code	zip_code	30103
1600000US3956966	"North Ridgeville, OH"	place	30103
1600000US3654441	"Oceanside, NY"	place	30097
8600000US55418	55418 ZIP Code	zip_code	30096
8600000US68025	68025 ZIP Code	zip_code	30095
8600000US91356	91356 ZIP Code	zip_code	30090
8600000US52601	52601 ZIP Code	zip_code	30090
8600000US94545	94545 ZIP Code	zip_code	30083
8600000US34207	34207 ZIP Code	zip_code	30082
1600000US1700685	"Algonquin, IL"	place	30078
1600000US1216335	"Dania Beach, FL"	place	30076
1600000US0630378	"Goleta, CA"	place	30074
8600000US91752	91752 ZIP Code	zip_code	30073
8600000US98004	98004 ZIP Code	zip_code	30072
8600000US98011	98011 ZIP Code	zip_code	30069
8600000US07050	07050 ZIP Code	zip_code	30062
0500000US72081	"Lares Municipio, PR"	county	30051
8600000US33756	33756 ZIP Code	zip_code	30048
8600000US26301	26301 ZIP Code	zip_code	30048
8600000US77515	77515 ZIP Code	zip_code	30036
8600000US59105	59105 ZIP Code	zip_code	30032
8600000US13045	13045 ZIP Code	zip_code	30031
8600000US92583	92583 ZIP Code	zip_code	30029
8600000US33990	33990 ZIP Code	zip_code	30027
0500000US24023	"Garrett County, MD"	county	30014
1600000US0568810	"Texarkana, AR"	place	30013
8600000US45215	45215 ZIP Code	zip_code	30003
0500000US55123	"Vernon County, WI"	county	30002
8600000US45005	45005 ZIP Code	zip_code	29997
8600000US52501	52501 ZIP Code	zip_code	29993
8600000US32826	32826 ZIP Code	zip_code	29990
8600000US79930	79930 ZIP Code	zip_code	29989
8600000US15102	15102 ZIP Code	zip_code	29988
8600000US77590	77590 ZIP Code	zip_code	29980
0500000US51035	"Carroll County, VA"	county	29979
8600000US94610	94610 ZIP Code	zip_code	29978
8600000US32127	32127 ZIP Code	zip_code	29978
8600000US81007	81007 ZIP Code	zip_code	29974
8600000US63128	63128 ZIP Code	zip_code	29973
8600000US27332	27332 ZIP Code	zip_code	29972
8600000US06604	06604 ZIP Code	zip_code	29972
310M200US28860	Kirksville Micro Area (MO)	msa	29970
8600000US37072	37072 ZIP Code	zip_code	29970
1600000US0603820	"Banning, CA"	place	29968
8600000US01826	01826 ZIP Code	zip_code	29968
8600000US92405	92405 ZIP Code	zip_code	29967
8600000US75032	75032 ZIP Code	zip_code	29965
8600000US80138	80138 ZIP Code	zip_code	29962
8600000US32092	32092 ZIP Code	zip_code	29960
8600000US48089	48089 ZIP Code	zip_code	29960
8600000US36526	36526 ZIP Code	zip_code	29957
8600000US81212	81212 ZIP Code	zip_code	29956
8600000US81504	81504 ZIP Code	zip_code	29955
1600000US0862220	"Pueblo West, CO"	place	29955
8600000US65721	65721 ZIP Code	zip_code	29950
8600000US98445	98445 ZIP Code	zip_code	29948
8600000US44052	44052 ZIP Code	zip_code	29946
8600000US38834	38834 ZIP Code	zip_code	29944
8600000US14127	14127 ZIP Code	zip_code	29940
1600000US2650560	"Madison Heights, MI"	place	29933
8600000US48071	48071 ZIP Code	zip_code	29933
8600000US11720	11720 ZIP Code	zip_code	29931
1600000US1753000	"Niles, IL"	place	29923
8600000US99223	99223 ZIP Code	zip_code	29918
8600000US31204	31204 ZIP Code	zip_code	29913
8600000US62226	62226 ZIP Code	zip_code	29913
8600000US70364	70364 ZIP Code	zip_code	29909
1600000US1344340	"LaGrange, GA"	place	29903
8600000US80112	80112 ZIP Code	zip_code	29896
8600000US39208	39208 ZIP Code	zip_code	29894
8600000US58104	58104 ZIP Code	zip_code	29892
8600000US95632	95632 ZIP Code	zip_code	29892
1600000US3746340	"New Bern, NC"	place	29889
8600000US20723	20723 ZIP Code	zip_code	29882
0500000US53031	"Jefferson County, WA"	county	29882
1600000US5578600	"Sun Prairie, WI"	place	29880
0500000US17135	"Montgomery County, IL"	county	29878
8600000US44221	44221 ZIP Code	zip_code	29875
8600000US77023	77023 ZIP Code	zip_code	29871
8600000US99207	99207 ZIP Code	zip_code	29868
1600000US1245100	"Miami Lakes, FL"	place	29866
1600000US1734722	"Highland Park, IL"	place	29864
0500000US29207	"Stoddard County, MO"	county	29860
8600000US29745	29745 ZIP Code	zip_code	29857
8600000US80205	80205 ZIP Code	zip_code	29856
8600000US75901	75901 ZIP Code	zip_code	29847
8600000US30507	30507 ZIP Code	zip_code	29839
1600000US5455756	"Morgantown, WV"	place	29838
8600000US22312	22312 ZIP Code	zip_code	29836
8600000US90038	90038 ZIP Code	zip_code	29836
8600000US15236	15236 ZIP Code	zip_code	29836
8600000US40218	40218 ZIP Code	zip_code	29834
8600000US48602	48602 ZIP Code	zip_code	29833
8600000US21237	21237 ZIP Code	zip_code	29832
8600000US98499	98499 ZIP Code	zip_code	29829
8600000US37830	37830 ZIP Code	zip_code	29828
1600000US4500550	"Aiken, SC"	place	29825
8600000US94801	94801 ZIP Code	zip_code	29825
8600000US08865	08865 ZIP Code	zip_code	29824
1600000US1846908	"Marion, IN"	place	29822
8600000US55416	55416 ZIP Code	zip_code	29820
1600000US2665820	"Port Huron, MI"	place	29819
8600000US80111	80111 ZIP Code	zip_code	29815
8600000US48178	48178 ZIP Code	zip_code	29815
8600000US60035	60035 ZIP Code	zip_code	29814
1600000US0644112	"Los Gatos, CA"	place	29809
8600000US68134	68134 ZIP Code	zip_code	29807
8600000US40207	40207 ZIP Code	zip_code	29805
8600000US43614	43614 ZIP Code	zip_code	29803
8600000US50010	50010 ZIP Code	zip_code	29802
1600000US3365140	"Rochester, NH"	place	29801
1600000US2674960	"Southgate, MI"	place	29800
8600000US48195	48195 ZIP Code	zip_code	29800
8600000US33325	33325 ZIP Code	zip_code	29796
8600000US55021	55021 ZIP Code	zip_code	29791
8600000US01851	01851 ZIP Code	zip_code	29791
8600000US96815	96815 ZIP Code	zip_code	29784
8600000US40241	40241 ZIP Code	zip_code	29783
8600000US49548	49548 ZIP Code	zip_code	29775
8600000US33596	33596 ZIP Code	zip_code	29771
8600000US80910	80910 ZIP Code	zip_code	29768
8600000US22405	22405 ZIP Code	zip_code	29763
8600000US49417	49417 ZIP Code	zip_code	29759
1600000US2242030	"Laplace, LA"	place	29756
8600000US85031	85031 ZIP Code	zip_code	29755
8600000US16602	16602 ZIP Code	zip_code	29751
8600000US33026	33026 ZIP Code	zip_code	29747
8600000US29349	29349 ZIP Code	zip_code	29747
8600000US69101	69101 ZIP Code	zip_code	29745
8600000US14304	14304 ZIP Code	zip_code	29745
8600000US91731	91731 ZIP Code	zip_code	29744
8600000US46142	46142 ZIP Code	zip_code	29735
8600000US32205	32205 ZIP Code	zip_code	29730
8600000US38801	38801 ZIP Code	zip_code	29730
8600000US71901	71901 ZIP Code	zip_code	29728
8600000US14626	14626 ZIP Code	zip_code	29724
8600000US60611	60611 ZIP Code	zip_code	29722
1600000US3935476	"Hilliard, OH"	place	29715
8600000US20853	20853 ZIP Code	zip_code	29714
8600000US20745	20745 ZIP Code	zip_code	29710
8600000US80917	80917 ZIP Code	zip_code	29708
1600000US1730926	"Granite City, IL"	place	29706
1600000US2130700	"Georgetown, KY"	place	29705
8600000US76040	76040 ZIP Code	zip_code	29699
8600000US46530	46530 ZIP Code	zip_code	29699
8600000US33917	33917 ZIP Code	zip_code	29694
8600000US84092	84092 ZIP Code	zip_code	29693
8600000US34205	34205 ZIP Code	zip_code	29687
1600000US0670042	"Santa Paula, CA"	place	29687
8600000US97008	97008 ZIP Code	zip_code	29684
8600000US33073	33073 ZIP Code	zip_code	29678
8600000US32208	32208 ZIP Code	zip_code	29677
1600000US4815364	"Cleburne, TX"	place	29677
8600000US44146	44146 ZIP Code	zip_code	29676
8600000US37214	37214 ZIP Code	zip_code	29675
8600000US65536	65536 ZIP Code	zip_code	29673
1600000US0563800	"Sherwood, AR"	place	29667
8600000US44128	44128 ZIP Code	zip_code	29667
1600000US2612060	"Burton, MI"	place	29663
8600000US33054	33054 ZIP Code	zip_code	29662
8600000US28602	28602 ZIP Code	zip_code	29659
8600000US68107	68107 ZIP Code	zip_code	29657
8600000US07018	07018 ZIP Code	zip_code	29656
0500000US28099	"Neshoba County, MS"	county	29655
1600000US1224925	"Fruit Cove, FL"	place	29647
8600000US61108	61108 ZIP Code	zip_code	29642
8600000US65714	65714 ZIP Code	zip_code	29641
8600000US75089	75089 ZIP Code	zip_code	29640
8600000US99801	99801 ZIP Code	zip_code	29639
8600000US33904	33904 ZIP Code	zip_code	29636
8600000US75087	75087 ZIP Code	zip_code	29630
8600000US10022	10022 ZIP Code	zip_code	29618
8600000US36605	36605 ZIP Code	zip_code	29613
8600000US65101	65101 ZIP Code	zip_code	29610
0500000US40015	"Caddo County, OK"	county	29605
1600000US3903184	"Austintown, OH"	place	29605
8600000US30033	30033 ZIP Code	zip_code	29604
8600000US76182	76182 ZIP Code	zip_code	29602
8600000US22314	22314 ZIP Code	zip_code	29600
8600000US91803	91803 ZIP Code	zip_code	29591
8600000US78229	78229 ZIP Code	zip_code	29591
8600000US95682	95682 ZIP Code	zip_code	29590
8600000US46218	46218 ZIP Code	zip_code	29589
8600000US76543	76543 ZIP Code	zip_code	29588
8600000US75241	75241 ZIP Code	zip_code	29586
1600000US0683332	"Walnut, CA"	place	29584
1600000US1819486	"East Chicago, IN"	place	29584
8600000US46312	46312 ZIP Code	zip_code	29584
8600000US66102	66102 ZIP Code	zip_code	29584
1600000US1209415	"Buenaventura Lakes, FL"	place	29582
8600000US11901	11901 ZIP Code	zip_code	29579
8600000US22032	22032 ZIP Code	zip_code	29574
8600000US98901	98901 ZIP Code	zip_code	29573
8600000US48237	48237 ZIP Code	zip_code	29573
1600000US2659920	"Oak Park, MI"	place	29573
8600000US24012	24012 ZIP Code	zip_code	29572
8600000US31093	31093 ZIP Code	zip_code	29558
8600000US48309	48309 ZIP Code	zip_code	29555
8600000US95492	95492 ZIP Code	zip_code	29552
8600000US14606	14606 ZIP Code	zip_code	29551
8600000US37876	37876 ZIP Code	zip_code	29550
0500000US72087	"Loíza Municipio, PR"	county	29549
8600000US29154	29154 ZIP Code	zip_code	29547
8600000US47362	47362 ZIP Code	zip_code	29546
8600000US32082	32082 ZIP Code	zip_code	29538
1600000US2942032	"Liberty, MO"	place	29533
8600000US94070	94070 ZIP Code	zip_code	29531
8600000US90012	90012 ZIP Code	zip_code	29528
8600000US07840	07840 ZIP Code	zip_code	29527
8600000US26101	26101 ZIP Code	zip_code	29526
8600000US23235	23235 ZIP Code	zip_code	29522
8600000US53105	53105 ZIP Code	zip_code	29520
1600000US2960788	"Raytown, MO"	place	29513
8600000US55033	55033 ZIP Code	zip_code	29512
8600000US21009	21009 ZIP Code	zip_code	29509
8600000US45662	45662 ZIP Code	zip_code	29505
8600000US11763	11763 ZIP Code	zip_code	29495
8600000US50023	50023 ZIP Code	zip_code	29494
8600000US55428	55428 ZIP Code	zip_code	29491
8600000US91354	91354 ZIP Code	zip_code	29487
0500000US13227	"Pickens County, GA"	county	29486
8600000US29710	29710 ZIP Code	zip_code	29485
8600000US20784	20784 ZIP Code	zip_code	29484
8600000US45458	45458 ZIP Code	zip_code	29482
8600000US60048	60048 ZIP Code	zip_code	29480
8600000US93619	93619 ZIP Code	zip_code	29476
310M200US43500	Silver City Micro Area (NM)	msa	29471
0500000US35017	"Grant County, NM"	county	29471
8600000US77049	77049 ZIP Code	zip_code	29460
8600000US97603	97603 ZIP Code	zip_code	29450
0500000US27115	"Pine County, MN"	county	29449
8600000US88005	88005 ZIP Code	zip_code	29448
8600000US98512	98512 ZIP Code	zip_code	29447
0500000US17075	"Iroquois County, IL"	county	29446
8600000US44883	44883 ZIP Code	zip_code	29438
8600000US07039	07039 ZIP Code	zip_code	29437
1600000US4285312	"Williamsport, PA"	place	29429
8600000US42071	42071 ZIP Code	zip_code	29425
8600000US59601	59601 ZIP Code	zip_code	29420
8600000US12309	12309 ZIP Code	zip_code	29419
8600000US70815	70815 ZIP Code	zip_code	29419
8600000US02893	02893 ZIP Code	zip_code	29416
8600000US33174	33174 ZIP Code	zip_code	29409
8600000US36532	36532 ZIP Code	zip_code	29408
1600000US4825452	"Farmers Branch, TX"	place	29405
8600000US98273	98273 ZIP Code	zip_code	29400
8600000US28211	28211 ZIP Code	zip_code	29400
0500000US54083	"Randolph County, WV"	county	29399
0500000US26007	"Alpena County, MI"	county	29399
310M200US21180	Elkins Micro Area (WV)	msa	29399
310M200US10980	Alpena Micro Area (MI)	msa	29399
8600000US27804	27804 ZIP Code	zip_code	29397
1600000US4839952	"Kyle, TX"	place	29396
8600000US43201	43201 ZIP Code	zip_code	29389
1600000US0643280	"Los Altos, CA"	place	29389
8600000US27455	27455 ZIP Code	zip_code	29384
8600000US95472	95472 ZIP Code	zip_code	29381
8600000US19142	19142 ZIP Code	zip_code	29381
8600000US28104	28104 ZIP Code	zip_code	29378
310M200US43260	Sheridan Micro Area (WY)	msa	29376
0500000US56033	"Sheridan County, WY"	county	29376
8600000US70131	70131 ZIP Code	zip_code	29374
8600000US08105	08105 ZIP Code	zip_code	29369
8600000US83687	83687 ZIP Code	zip_code	29367
8600000US70501	70501 ZIP Code	zip_code	29360
8600000US80120	80120 ZIP Code	zip_code	29360
8600000US95824	95824 ZIP Code	zip_code	29344
1600000US4755120	"Oak Ridge, TN"	place	29340
8600000US60134	60134 ZIP Code	zip_code	29339
8600000US53206	53206 ZIP Code	zip_code	29334
1600000US1828800	"Granger, IN"	place	29325
8600000US28803	28803 ZIP Code	zip_code	29324
1600000US0668294	"San Pablo, CA"	place	29324
8600000US50401	50401 ZIP Code	zip_code	29322
8600000US32159	32159 ZIP Code	zip_code	29313
8600000US24073	24073 ZIP Code	zip_code	29311
8600000US08075	08075 ZIP Code	zip_code	29311
0500000US20113	"McPherson County, KS"	county	29297
310M200US32700	McPherson Micro Area (KS)	msa	29297
8600000US33138	33138 ZIP Code	zip_code	29292
8600000US30214	30214 ZIP Code	zip_code	29291
8600000US28303	28303 ZIP Code	zip_code	29284
0500000US51197	"Wythe County, VA"	county	29274
8600000US02136	02136 ZIP Code	zip_code	29271
0500000US39073	"Hocking County, OH"	county	29268
8600000US01002	01002 ZIP Code	zip_code	29266
1600000US0673696	"Spring Valley, CA"	place	29265
8600000US92673	92673 ZIP Code	zip_code	29263
8600000US08043	08043 ZIP Code	zip_code	29261
8600000US44129	44129 ZIP Code	zip_code	29260
1600000US2544140	"Needham, MA"	place	29240
8600000US06708	06708 ZIP Code	zip_code	29238
8600000US81301	81301 ZIP Code	zip_code	29238
1600000US0609066	"Burlingame, CA"	place	29237
8600000US10598	10598 ZIP Code	zip_code	29234
8600000US21060	21060 ZIP Code	zip_code	29233
8600000US06410	06410 ZIP Code	zip_code	29231
8600000US56401	56401 ZIP Code	zip_code	29231
0500000US54035	"Jackson County, WV"	county	29229
8600000US95204	95204 ZIP Code	zip_code	29227
8600000US54302	54302 ZIP Code	zip_code	29224
8600000US08610	08610 ZIP Code	zip_code	29222
0500000US47055	"Giles County, TN"	county	29214
0500000US28029	"Copiah County, MS"	county	29204
8600000US91384	91384 ZIP Code	zip_code	29189
8600000US18940	18940 ZIP Code	zip_code	29183
8600000US42003	42003 ZIP Code	zip_code	29181
8600000US74501	74501 ZIP Code	zip_code	29180
8600000US75234	75234 ZIP Code	zip_code	29180
8600000US06066	06066 ZIP Code	zip_code	29179
8600000US74074	74074 ZIP Code	zip_code	29179
1600000US3624229	"Elmira, NY"	place	29176
8600000US11731	11731 ZIP Code	zip_code	29173
1600000US1238350	"Lake Magdalene, FL"	place	29167
1600000US0922980	"East Haven, CT"	place	29167
8600000US29466	29466 ZIP Code	zip_code	29160
8600000US20175	20175 ZIP Code	zip_code	29156
8600000US17022	17022 ZIP Code	zip_code	29153
8600000US00703	00703 ZIP Code	zip_code	29153
8600000US54481	54481 ZIP Code	zip_code	29149
1600000US4949710	"Midvale, UT"	place	29148
8600000US81001	81001 ZIP Code	zip_code	29145
8600000US06095	06095 ZIP Code	zip_code	29130
1600000US1373256	"Statesboro, GA"	place	29128
8600000US76065	76065 ZIP Code	zip_code	29127
1600000US4750280	"Morristown, TN"	place	29107
8600000US60459	60459 ZIP Code	zip_code	29107
1600000US3659223	"Port Chester, NY"	place	29107
8600000US79605	79605 ZIP Code	zip_code	29105
8600000US07054	07054 ZIP Code	zip_code	29101
8600000US15206	15206 ZIP Code	zip_code	29098
0500000US55121	"Trempealeau County, WI"	county	29098
1600000US1868220	"Schererville, IN"	place	29096
8600000US22152	22152 ZIP Code	zip_code	29094
0500000US35047	"San Miguel County, NM"	county	29093
310M200US29780	Las Vegas Micro Area (NM)	msa	29093
1600000US1222275	"Ferry Pass, FL"	place	29090
0500000US72011	"Añasco Municipio, PR"	county	29086
8600000US33952	33952 ZIP Code	zip_code	29083
8600000US23233	23233 ZIP Code	zip_code	29081
8600000US50701	50701 ZIP Code	zip_code	29075
8600000US01854	01854 ZIP Code	zip_code	29073
8600000US48506	48506 ZIP Code	zip_code	29071
8600000US37174	37174 ZIP Code	zip_code	29070
8600000US83651	83651 ZIP Code	zip_code	29059
8600000US11727	11727 ZIP Code	zip_code	29056
8600000US53217	53217 ZIP Code	zip_code	29051
1600000US1212925	"Clermont, FL"	place	29048
8600000US01930	01930 ZIP Code	zip_code	29043
1600000US2526150	"Gloucester, MA"	place	29043
8600000US29212	29212 ZIP Code	zip_code	29043
8600000US37919	37919 ZIP Code	zip_code	29037
8600000US33185	33185 ZIP Code	zip_code	29029
0500000US21163	"Meade County, KY"	county	29028
8600000US47274	47274 ZIP Code	zip_code	29024
8600000US93618	93618 ZIP Code	zip_code	29022
8600000US28405	28405 ZIP Code	zip_code	29021
8600000US19119	19119 ZIP Code	zip_code	29017
0500000US21095	"Harlan County, KY"	county	29012
8600000US76705	76705 ZIP Code	zip_code	29007
8600000US60510	60510 ZIP Code	zip_code	28999
8600000US95131	95131 ZIP Code	zip_code	28999
8600000US39209	39209 ZIP Code	zip_code	28998
8600000US02453	02453 ZIP Code	zip_code	28997
8600000US33884	33884 ZIP Code	zip_code	28995
1600000US1709642	"Burbank, IL"	place	28993
8600000US91607	91607 ZIP Code	zip_code	28993
1600000US1345488	"Lawrenceville, GA"	place	28990
8600000US73162	73162 ZIP Code	zip_code	28988
1600000US4911320	"Cedar City, UT"	place	28986
8600000US00669	00669 ZIP Code	zip_code	28984
8600000US80130	80130 ZIP Code	zip_code	28973
8600000US20191	20191 ZIP Code	zip_code	28968
0500000US50017	"Orange County, VT"	county	28966
8600000US00610	00610 ZIP Code	zip_code	28963
8600000US03060	03060 ZIP Code	zip_code	28959
8600000US46074	46074 ZIP Code	zip_code	28951
8600000US92123	92123 ZIP Code	zip_code	28943
1600000US2124274	"Elizabethtown, KY"	place	28940
1600000US1273172	"University, FL"	place	28939
8600000US10308	10308 ZIP Code	zip_code	28939
8600000US29642	29642 ZIP Code	zip_code	28936
8600000US33809	33809 ZIP Code	zip_code	28934
8600000US60181	60181 ZIP Code	zip_code	28933
1600000US1741183	"Lake, IL"	place	28932
8600000US37217	37217 ZIP Code	zip_code	28930
8600000US02115	02115 ZIP Code	zip_code	28928
8600000US02446	02446 ZIP Code	zip_code	28924
8600000US60914	60914 ZIP Code	zip_code	28923
8600000US06512	06512 ZIP Code	zip_code	28922
8600000US02906	02906 ZIP Code	zip_code	28920
8600000US37172	37172 ZIP Code	zip_code	28918
8600000US02919	02919 ZIP Code	zip_code	28910
8600000US98296	98296 ZIP Code	zip_code	28905
0500000US30047	"Lake County, MT"	county	28905
310M200US47920	Washington Court House Micro Area (OH)	msa	28902
0500000US39047	"Fayette County, OH"	county	28902
8600000US20121	20121 ZIP Code	zip_code	28902
8600000US24541	24541 ZIP Code	zip_code	28901
8600000US98370	98370 ZIP Code	zip_code	28900
8600000US60631	60631 ZIP Code	zip_code	28899
8600000US77022	77022 ZIP Code	zip_code	28898
1600000US0463470	"San Luis, AZ"	place	28895
1600000US1834114	"Hobart, IN"	place	28894
8600000US60156	60156 ZIP Code	zip_code	28886
8600000US32277	32277 ZIP Code	zip_code	28884
8600000US55060	55060 ZIP Code	zip_code	28884
8600000US17257	17257 ZIP Code	zip_code	28878
8600000US46947	46947 ZIP Code	zip_code	28874
1600000US2460975	"Perry Hall, MD"	place	28872
8600000US97304	97304 ZIP Code	zip_code	28871
8600000US91746	91746 ZIP Code	zip_code	28869
8600000US85743	85743 ZIP Code	zip_code	28858
8600000US38135	38135 ZIP Code	zip_code	28852
8600000US97220	97220 ZIP Code	zip_code	28847
1600000US7227964	"Fajardo, PR"	place	28847
1600000US1755249	"O'Fallon, IL"	place	28844
8600000US66801	66801 ZIP Code	zip_code	28837
8600000US21209	21209 ZIP Code	zip_code	28831
8600000US14226	14226 ZIP Code	zip_code	28827
8600000US29611	29611 ZIP Code	zip_code	28826
8600000US11232	11232 ZIP Code	zip_code	28824
8600000US94585	94585 ZIP Code	zip_code	28823
8600000US03079	03079 ZIP Code	zip_code	28820
8600000US40004	40004 ZIP Code	zip_code	28815
8600000US60438	60438 ZIP Code	zip_code	28815
8600000US29680	29680 ZIP Code	zip_code	28807
8600000US55912	55912 ZIP Code	zip_code	28806
0500000US29127	"Marion County, MO"	county	28804
8600000US12010	12010 ZIP Code	zip_code	28802
8600000US46825	46825 ZIP Code	zip_code	28800
8600000US02904	02904 ZIP Code	zip_code	28793
8600000US33328	33328 ZIP Code	zip_code	28789
1600000US2135866	"Henderson, KY"	place	28785
8600000US82901	82901 ZIP Code	zip_code	28785
8600000US89178	89178 ZIP Code	zip_code	28781
1600000US0665070	"San Carlos, CA"	place	28779
8600000US01876	01876 ZIP Code	zip_code	28778
8600000US76053	76053 ZIP Code	zip_code	28767
8600000US02886	02886 ZIP Code	zip_code	28758
0500000US51033	"Caroline County, VA"	county	28757
8600000US79701	79701 ZIP Code	zip_code	28757
8600000US60018	60018 ZIP Code	zip_code	28749
8600000US97068	97068 ZIP Code	zip_code	28747
1600000US3035600	"Helena, MT"	place	28747
0500000US20051	"Ellis County, KS"	county	28746
310M200US25700	Hays Micro Area (KS)	msa	28746
1600000US1222660	"Fleming Island, FL"	place	28738
8600000US32003	32003 ZIP Code	zip_code	28738
1600000US3650034	"Newburgh, NY"	place	28731
8600000US34231	34231 ZIP Code	zip_code	28730
8600000US30213	30213 ZIP Code	zip_code	28726
8600000US31525	31525 ZIP Code	zip_code	28726
8600000US91042	91042 ZIP Code	zip_code	28725
8600000US33442	33442 ZIP Code	zip_code	28723
0500000US28133	"Sunflower County, MS"	county	28722
8600000US46217	46217 ZIP Code	zip_code	28722
310M200US26940	Indianola Micro Area (MS)	msa	28722
8600000US29115	29115 ZIP Code	zip_code	28719
8600000US85040	85040 ZIP Code	zip_code	28718
8600000US85053	85053 ZIP Code	zip_code	28716
8600000US22310	22310 ZIP Code	zip_code	28712
1600000US5337900	"Lake Stevens, WA"	place	28710
8600000US33334	33334 ZIP Code	zip_code	28709
8600000US94580	94580 ZIP Code	zip_code	28701
0500000US21021	"Boyle County, KY"	county	28701
8600000US21771	21771 ZIP Code	zip_code	28700
8600000US32773	32773 ZIP Code	zip_code	28698
8600000US02062	02062 ZIP Code	zip_code	28698
1600000US2550285	"Norwood, MA"	place	28698
8600000US79106	79106 ZIP Code	zip_code	28697
8600000US85340	85340 ZIP Code	zip_code	28696
8600000US40065	40065 ZIP Code	zip_code	28694
0500000US39019	"Carroll County, OH"	county	28689
8600000US14616	14616 ZIP Code	zip_code	28688
8600000US32221	32221 ZIP Code	zip_code	28687
8600000US97132	97132 ZIP Code	zip_code	28687
8600000US96150	96150 ZIP Code	zip_code	28686
310M200US46780	Van Wert Micro Area (OH)	msa	28685
0500000US39161	"Van Wert County, OH"	county	28685
8600000US28560	28560 ZIP Code	zip_code	28683
8600000US35209	35209 ZIP Code	zip_code	28683
1600000US5366255	"Spanaway, WA"	place	28678
8600000US01845	01845 ZIP Code	zip_code	28677
8600000US60187	60187 ZIP Code	zip_code	28660
1600000US1860246	"Plainfield, IN"	place	28653
0500000US13169	"Jones County, GA"	county	28650
310M200US32980	Merrill Micro Area (WI)	msa	28650
8600000US75605	75605 ZIP Code	zip_code	28650
1600000US3929428	"Garfield Heights, OH"	place	28650
0500000US55069	"Lincoln County, WI"	county	28650
8600000US23606	23606 ZIP Code	zip_code	28648
310M200US31220	Ludington Micro Area (MI)	msa	28648
0500000US26105	"Mason County, MI"	county	28648
0500000US51167	"Russell County, VA"	county	28646
8600000US46229	46229 ZIP Code	zip_code	28640
0500000US18137	"Ripley County, IN"	county	28636
8600000US44125	44125 ZIP Code	zip_code	28633
0500000US13177	"Lee County, GA"	county	28631
8600000US11572	11572 ZIP Code	zip_code	28627
0500000US28137	"Tate County, MS"	county	28625
8600000US20746	20746 ZIP Code	zip_code	28624
1600000US3460900	"Princeton, NJ"	place	28621
8600000US00923	00923 ZIP Code	zip_code	28618
8600000US78212	78212 ZIP Code	zip_code	28615
1600000US0603064	"Atascadero, CA"	place	28613
8600000US43050	43050 ZIP Code	zip_code	28612
1600000US0534750	"Jacksonville, AR"	place	28609
8600000US92653	92653 ZIP Code	zip_code	28607
8600000US29646	29646 ZIP Code	zip_code	28603
8600000US11725	11725 ZIP Code	zip_code	28602
1600000US3446680	"Millville, NJ"	place	28598
1600000US0620956	"East Palo Alto, CA"	place	28597
0500000US13143	"Haralson County, GA"	county	28594
0500000US45087	"Union County, SC"	county	28594
1600000US3759280	"Sanford, NC"	place	28593
8600000US48162	48162 ZIP Code	zip_code	28592
0500000US39131	"Pike County, OH"	county	28587
1600000US2546330	"Northampton, MA"	place	28586
8600000US45244	45244 ZIP Code	zip_code	28583
8600000US98607	98607 ZIP Code	zip_code	28582
1600000US1224581	"Four Corners, FL"	place	28580
0500000US48015	"Austin County, TX"	county	28573
8600000US02889	02889 ZIP Code	zip_code	28571
8600000US93401	93401 ZIP Code	zip_code	28571
1600000US7245336	"Levittown, PR"	place	28564
8600000US78727	78727 ZIP Code	zip_code	28563
8600000US49024	49024 ZIP Code	zip_code	28561
8600000US90405	90405 ZIP Code	zip_code	28560
0500000US56029	"Park County, WY"	county	28557
8600000US98802	98802 ZIP Code	zip_code	28557
8600000US32779	32779 ZIP Code	zip_code	28555
1600000US2500840	"Agawam Town, MA"	place	28555
8600000US94602	94602 ZIP Code	zip_code	28553
8600000US30240	30240 ZIP Code	zip_code	28553
8600000US85043	85043 ZIP Code	zip_code	28553
8600000US54303	54303 ZIP Code	zip_code	28548
8600000US60827	60827 ZIP Code	zip_code	28547
310M200US13500	Bennettsville Micro Area (SC)	msa	28542
0500000US45069	"Marlboro County, SC"	county	28542
8600000US97071	97071 ZIP Code	zip_code	28527
0500000US47017	"Carroll County, TN"	county	28525
8600000US16066	16066 ZIP Code	zip_code	28520
8600000US80602	80602 ZIP Code	zip_code	28516
1600000US2574210	"Wellesley, MA"	place	28504
1600000US1377652	"Tucker, GA"	place	28502
8600000US85351	85351 ZIP Code	zip_code	28501
1600000US2577890	"West Springfield Town, MA"	place	28498
8600000US01089	01089 ZIP Code	zip_code	28498
1600000US1278300	"Winter Park, FL"	place	28497
8600000US75455	75455 ZIP Code	zip_code	28492
8600000US50501	50501 ZIP Code	zip_code	28492
0500000US21193	"Perry County, KY"	county	28488
0500000US27021	"Cass County, MN"	county	28485
8600000US77566	77566 ZIP Code	zip_code	28484
8600000US72653	72653 ZIP Code	zip_code	28482
8600000US17325	17325 ZIP Code	zip_code	28479
8600000US55128	55128 ZIP Code	zip_code	28477
